Lecture #,Reflection Text,native speaker,age,ethnicity,gender,course_anonyID,semester
4,I found it interesting that a single sliver of a rod or ring with uniform charge can be used to calculate the entire electric field produced by the object,Yes,18 - 22 years,White or European American,Male,phys_0,semester_2
4,I found that integration is very useful to solve problems in physics. It helped me translate skills from calculus to solve problems in physics.,No,18 - 22 years,Asian American,Male,phys_0,semester_2
4,I enjoyed the fact that we kept going into breakout rooms in small intervals. It helped us bounce ideas off each other.,Yes,18 - 22 years,Asian American,Female,phys_0,semester_2
4,i found that the different charge densities were  interesting,Yes,18 - 22 years,White or European American,Female,phys_0,semester_2
4,i found that the different charge densities were  interesting,,,,,phys_0,semester_2
4,I found the fact that we can use integrals to solve these problems very interesting. It is a very practical application of calculus.,Yes,18 - 22 years,Hispanic or Latin American,Male,phys_0,semester_2
4,I found it interesting how calculus integrates into physics. It was cool to see how the integral can be used to calculate an electric field.,Yes,18 - 22 years,Prefer not to disclose,Male,phys_0,semester_2
4,I found most interesting how we can use integration to determine the electric field,Yes,18 - 22 years,White or European American,Female,phys_0,semester_2
4,"Compared to the ring of charge, the line of charge is pretty simple and easy to understand",Yes,18 - 22 years,White or European American,Female,phys_0,semester_2
4,I found it interesting how an integral can be used to calculate any shape of forces.,Yes,18 - 22 years,White or European American,Male,phys_0,semester_2
4,I found it very interesting that integrals can be related to electric fields.,Yes,18 - 22 years,White or European American,Female,phys_0,semester_2
4,I thought it was interesting to see the different forms of dq over multiple dimensions.,Yes,18 - 22 years,White or European American,Female,phys_0,semester_2
4,"I found the charge distribution problems most interesting today. I found it interesting because it can go the way you think, but also a different way if there are different factors.",Yes,18 - 22 years,White or European American,Female,phys_0,semester_2
5,I thought that the explanation with the last practice problem was kind of confusing. I still am not sure what the total induced charge is.,Yes,18 - 22 years,Asian American,Female,phys_0,semester_2
5,The problem that we went into breakout rooms for was very difficult and I think it would’ve been better if we went over it a little bit before we went to breakout rooms,Yes,18 - 22 years,White or European American,Male,phys_0,semester_2
5,Choosing a Gaussian surface. I’m still not sure what types/orientations of surfaces produce symmetry that allow certain components to cancel out.,Yes,18 - 22 years,White or European American,Male,phys_0,semester_2
5,I found the whole concept of flux very unclear. I didn't really grasp it on the fundamental level and the mathematical interpretation of the concept doesn't make sense to me.,Yes,18 - 22 years,White or European American,Male,phys_0,semester_2
5,The way the magnitude is multiplied by two or is zero based off of arrows in problems.,Yes,18 - 22 years,White or European American,Male,phys_0,semester_2
5,"I think the most confusing thing for me was visualizing the electric flux, specifically how you can tell the flux based on the amount of field lines",Yes,18 - 22 years,White or European American,Female,phys_0,semester_2
5,"how to know if E is along the surface, perpendicular to the surface, or constant",Yes,18 - 22 years,White or European American,Female,phys_0,semester_2
5,"how to know if E is along the surface, perpendicular to the surface, or constant",,,,,phys_0,semester_2
5,More explanation about isolated conductors and Gauss' Law would be helpful especially determine the charge.,Yes,18 - 22 years,White or European American,Female,phys_0,semester_2
5,I was a little confused about what it means to choose a Gaussian surface.,Yes,18 - 22 years,White or European American,Female,phys_0,semester_2
5,Choosing a Gaussian surface. I had trouble answering the last question on concept Quiz for gauss law.,Yes,18 - 22 years,Prefer not to disclose,Male,phys_0,semester_2
5,"Regarding the second quiz on concept quiz 6, why is there a symmetrical pyramid connected at the base? Where did it state this/how can we assume that?",Yes,18 - 22 years,White or European American,Female,phys_0,semester_2
5,This lesson was so much clearer to understand than my high school lesson on flux. It was neat how you tied together both flux and gauss’s law seamlessly. I had a really tough time last year trying to understand gauss’s law.,Yes,18 - 22 years,Hispanic or Latin American,Male,phys_0,semester_2
5,This lesson was so much clearer to understand than my high school lesson on flux. It was neat how you tied together both flux and gauss’s law seamlessly. I had a really tough time last year trying to understand gauss’s law.,Yes,18 - 22 years,Hispanic or Latin American,Male,phys_0,semester_2
5,I was confused how to calculate the direction of the area vector.,Yes,18 - 22 years,White or European American,Male,phys_0,semester_2
5,I was confused how to calculate the direction of the area vector.,Yes,18 - 22 years,White or European American,Male,phys_0,semester_2
5,The faraday cage video was really interesting.,Yes,18 - 22 years,Asian American,Female,phys_0,semester_2
5,It was interesting to see the way that insulators and conductors reacted to electric fields and how that affected the flux,Yes,18 - 22 years,White or European American,Male,phys_0,semester_2
5,"I found Faraday cages cancelling out external electric fields very interesting. It was also neat how the internal cap of a cylinder imbedded in a conductor has no flux, but the external end does.",Yes,18 - 22 years,White or European American,Male,phys_0,semester_2
5,I found Gauss's Law interesting based on the fact that it can simplify a very difficult problem,Yes,18 - 22 years,White or European American,Male,phys_0,semester_2
